source_name,local_path,bytes,sha256
image196.png,assets/second-edition-media/image196.png,21973,2e0ea35932cad49b5f5d4367c49e173ef81f830e22d5f8036e3e30cf295c9666
image197.png,assets/second-edition-media/image197.png,15935,4741f1435df8336a16261da767c408e68c43e72c93a8fa7ef51684dac9152611
image198.png,assets/second-edition-media/image198.png,6802,145bc98be2efd465bcac42653b902204e59b4cbe79fa54adb8220101cef6b401
image199.png,assets/second-edition-media/image199.png,6534,ca5cea8e4a323d7533850989819ab49398c0da8b456900116aba0eaeed76ffcf
image2.jpeg,assets/second-edition-media/image2.jpeg,56224,75f21f55a69023d61b0b4158d5b182e2f74a01a49fe046227b2233014f04abd8
image20.png,assets/second-edition-media/image20.png,25096,c9e5b4f65b70aa6c78948857ff8a1bb961912f08c20b077c9605644a53090e1e
image200.png,assets/second-edition-media/image200.png,6292,332a756aa7aefd2063fc8808fdbc4bcc37ed468edb6dd70e5b6d8d08ea6d3b64
image201.png,assets/second-edition-media/image201.png,5358,145d93618a004942d02599c7b4f1aec5ee746bcff25132ae498d4d648c08750d
image202.png,assets/second-edition-media/image202.png,3441,4d41717cf0d07cc8377d3f45ae18166966dd989e91e5e76a31097bbe5bfa9a48
image203.png,assets/second-edition-media/image203.png,5725,01abcff376e55028d308df43f363a0a2fcd87906ac0e805275377997d7c11db7
image204.PNG,assets/second-edition-media/image204.PNG,11916,b8da3c0f007852043867c6e13ae1a28ac02fcd44096e35962693fc3f72885f75
image205.png,assets/second-edition-media/image205.png,4891,1e2aa4810bbd3c29a27423d118e2858dd89937f33bdd0aebdd4f64342c6d7ad1
image206.png,assets/second-edition-media/image206.png,66997,1a559852b632864dd7aee341e9367e27d43cc5e94030c711693a783713598a22
image207.gif,assets/second-edition-media/image207.gif,9005,b1d0e7f9c6da832e20bf2a0778657756a55c7dcb18f2f79bd0d4f21d1e643147
image208.gif,assets/second-edition-media/image208.gif,7212,475c7904331b279495adffe01edadc2bfe8c65f3f2cb49705606bf53a6172ee9
image209.png,assets/second-edition-media/image209.png,65055,34af13dc703567e93a717c09527c8a43556f5fd9298def65911802ea4ba8afb2
image21.png,assets/second-edition-media/image21.png,24226,e14016db03ccfa1baf373ab32a0908c21b5e87e793bc342a397829fa7e91e350
image210.png,assets/second-edition-media/image210.png,11174,78d37568469991c6b15250770311e3717fe7edaece3d6c8fbc478f1b44a45389
image211.png,assets/second-edition-media/image211.png,6683,e68abc44d7b7fb41f845e99a69b49c9250ed98ff0349c293e840ae7530eaa50f
image212.png,assets/second-edition-media/image212.png,6685,2293ec2424b00b05af7a2869147387a4747cdfb502ab690a45d9edb53f693c20
image213.png,assets/second-edition-media/image213.png,5932,6857383738c2efae67942b46bca0bc6af3840593daa37e7412ef932ebd20341a
